# ScrapLinux package manifest
# repo	name	version	buildsys	license	depends	makedepends	url	source	desc
#
# Recipes are generated from this file by gen-ports.py. A package with a
# hand-written recipe (the core of main, the kernels) is listed here too so the
# repository indexes and dependency data stay complete, but its recipe is left
# alone.
#
# {version} and {V_} expand in the source column. "-" means none.
#
# =============================================================== main
# Everything needed to install ScrapLinux and boot it.
main	xz	5.8.3	autotools	0BSD	glibc	-	https://tukaani.org/xz/	https://github.com/tukaani-project/xz/releases/download/v{version}/xz-{version}.tar.gz	liblzma and the xz tools
main	zstd	1.5.7	make	BSD-3-Clause	glibc	-	https://facebook.github.io/zstd/	https://github.com/facebook/zstd/releases/download/v{version}/zstd-{version}.tar.gz	Fast real-time compression
main	bzip2	1.0.8	make	bzip2-1.0.6	glibc	-	https://sourceware.org/bzip2/	https://sourceware.org/pub/bzip2/bzip2-{version}.tar.gz	Block-sorting compressor
main	lz4	1.10.0	make	BSD-2-Clause	glibc	-	https://lz4.org/	https://github.com/lz4/lz4/archive/refs/tags/v{version}.tar.gz	Extremely fast compression
main	brotli	1.1.0	cmake	MIT	glibc	cmake,ninja	https://github.com/google/brotli	https://github.com/google/brotli/archive/refs/tags/v{version}.tar.gz	Brotli compression
main	libressl	4.2.0	autotools	ISC Apache-2.0	glibc	-	https://www.libressl.org/	https://ftp.openbsd.org/pub/OpenBSD/LibreSSL/libressl-{version}.tar.gz	A TLS/SSL and crypto library forked from OpenSSL by the OpenBSD project
main	ca-certificates	20260601	make	MPL-2.0	glibc	-	https://curl.se/docs/caextract.html	https://curl.se/ca/cacert.pem	Trusted certificate authority bundle
main	curl	8.19.0	autotools	curl	glibc,libressl,zlib,nghttp2,brotli,zstd	-	https://curl.se/	https://curl.se/download/curl-{version}.tar.xz	Transfer data over any protocol
main	nghttp2	1.68.0	autotools	MIT	glibc	-	https://nghttp2.org/	https://github.com/nghttp2/nghttp2/releases/download/v{version}/nghttp2-{version}.tar.xz	HTTP/2 library
main	c-ares	1.34.8	cmake	MIT	glibc	cmake,ninja	https://c-ares.org/	https://github.com/c-ares/c-ares/releases/download/v{version}/c-ares-{version}.tar.gz	Asynchronous DNS resolver
main	libpsl	0.21.5	meson	MIT	glibc	meson,ninja	https://github.com/rockdaboot/libpsl	https://github.com/rockdaboot/libpsl/releases/download/{version}/libpsl-{version}.tar.gz	Public suffix list library
main	jansson	2.14	autotools	MIT	glibc	-	https://github.com/akheron/jansson	https://github.com/akheron/jansson/releases/download/v{version}/jansson-{version}.tar.gz	A C library for encoding, decoding and manipulating JSON
main	pcre2	10.46	autotools	BSD-3-Clause	glibc,zlib,bzip2	-	https://pcre2project.github.io/pcre2/	https://github.com/PCRE2Project/pcre2/releases/download/pcre2-{version}/pcre2-{version}.tar.bz2	Perl compatible regular expressions
main	expat	2.8.2	autotools	MIT	glibc	-	https://libexpat.github.io/	https://github.com/libexpat/libexpat/releases/download/R_{V_}/expat-{version}.tar.xz	Stream-oriented XML parser
main	libffi	3.5.2	autotools	MIT	glibc	-	https://sourceware.org/libffi/	https://github.com/libffi/libffi/releases/download/v{version}/libffi-{version}.tar.gz	Foreign function interface
main	libedit	20260512	autotools	BSD-3-Clause	glibc,netbsd-curses	-	https://thrysoee.dk/editline/	https://thrysoee.dk/editline/libedit-{version}-3.1.tar.gz	BSD line editing, replacing readline
main	sqlite	3.52.0	autotools	blessing	glibc,netbsd-curses,libedit	-	https://sqlite.org/	https://sqlite.org/2026/sqlite-autoconf-3520000.tar.gz	Embedded SQL database
main	json-c	0.19	cmake	MIT	glibc	cmake,ninja	https://github.com/json-c/json-c	https://github.com/json-c/json-c/archive/refs/tags/json-c-{version}-20260627.tar.gz	A C library for JSON, commonly used by low-level system tools
main	libxml2	2.15.2	autotools	MIT	glibc,zlib,xz,libressl	-	https://gitlab.gnome.org/GNOME/libxml2	https://download.gnome.org/sources/libxml2/2.15/libxml2-{version}.tar.xz	XML parsing library
main	libyaml	0.2.5	autotools	MIT	glibc	-	https://pyyaml.org/wiki/LibYAML	https://github.com/yaml/libyaml/releases/download/{version}/yaml-{version}.tar.gz	YAML parser
main	attr	2.6.0	autotools	LGPL-2.1-or-later	glibc	-	https://savannah.nongnu.org/projects/attr	https://download.savannah.nongnu.org/releases/attr/attr-{version}.tar.gz	Extended attribute tools
main	acl	2.4.0	autotools	LGPL-2.1-or-later	glibc,attr	-	https://savannah.nongnu.org/projects/acl	https://download.savannah.nongnu.org/releases/acl/acl-{version}.tar.xz	Access control list tools
main	libcap	2.78	make	BSD-3-Clause GPL-2.0-only	glibc	-	https://sites.google.com/site/fullycapable/	https://kernel.org/pub/linux/libs/security/linux-privs/libcap2/libcap-{version}.tar.xz	POSIX capabilities library
main	libseccomp	2.6.0	autotools	LGPL-2.1-only	glibc	-	https://github.com/seccomp/libseccomp	https://github.com/seccomp/libseccomp/releases/download/v{version}/libseccomp-{version}.tar.gz	Syscall filtering library
main	pkgconf	3.0.4	meson	ISC	glibc	meson,ninja	https://github.com/pkgconf/pkgconf	https://distfiles.ariadne.space/pkgconf/pkgconf-{version}.tar.xz	Build flag helper, replacing pkg-config
main	libudev-zero	1.0.3	make	ISC	glibc	-	https://github.com/illiliti/libudev-zero	https://github.com/illiliti/libudev-zero/archive/refs/tags/{version}.tar.gz	libudev without systemd, paired with mdev
main	eudev	3.2.14	autotools	GPL-2.0-or-later	glibc,libcap	-	https://github.com/eudev-project/eudev	https://github.com/eudev-project/eudev/releases/download/v{version}/eudev-{version}.tar.gz	Standalone udev, for desktops that need it
main	kmod	34.2	autotools	LGPL-2.1-or-later	glibc,zlib,xz,zstd	-	https://git.kernel.org/pub/scm/utils/kernel/kmod/kmod.git	https://kernel.org/pub/linux/utils/kernel/kmod/kmod-{version}.tar.xz	Kernel module tools
main	seatd	0.9.1	meson	MIT	glibc	meson,ninja	https://sr.ht/~kennylevinsen/seatd/	https://git.sr.ht/~kennylevinsen/seatd/archive/{version}.tar.gz	Seat management, replacing logind
main	dbus	1.16.2	meson	AFL-2.1 GPL-2.0-or-later	glibc,expat	meson,ninja	https://www.freedesktop.org/wiki/Software/dbus/	https://dbus.freedesktop.org/releases/dbus/dbus-{version}.tar.xz	Desktop message bus
main	iana-etc	20260723	make	MIT	-	-	https://www.iana.org/	https://github.com/Mic92/iana-etc/releases/download/{version}/iana-etc-{version}.tar.gz	/etc/services and /etc/protocols
main	tzdata	2026b	make	Public-Domain	-	-	https://www.iana.org/time-zones	https://data.iana.org/time-zones/releases/tzdata{version}.tar.gz	Time zone database
main	e2fsprogs	1.47.4	autotools	GPL-2.0-only LGPL-2.0-only	glibc,util-linux-libs	-	https://e2fsprogs.sourceforge.net/	https://kernel.org/pub/linux/kernel/people/tytso/e2fsprogs/v{version}/e2fsprogs-{version}.tar.xz	ext2/3/4 filesystem tools
main	dosfstools	4.2	autotools	GPL-3.0-or-later	glibc	-	https://github.com/dosfstools/dosfstools	https://github.com/dosfstools/dosfstools/releases/download/v{version}/dosfstools-{version}.tar.gz	FAT filesystem tools
main	exfatprogs	1.2.9	autotools	GPL-2.0-or-later	glibc	-	https://github.com/exfatprogs/exfatprogs	https://github.com/exfatprogs/exfatprogs/releases/download/{version}/exfatprogs-{version}.tar.xz	exFAT filesystem tools
main	btrfs-progs	6.19	autotools	GPL-2.0-only	glibc,zlib,zstd,lz4,util-linux-libs	-	https://btrfs.readthedocs.io/	https://kernel.org/pub/linux/kernel/people/kdave/btrfs-progs/btrfs-progs-v{version}.tar.xz	Btrfs filesystem tools
main	xfsprogs	6.19.0	autotools	GPL-2.0-only LGPL-2.1-only	glibc,util-linux-libs,inih	-	https://xfs.wiki.kernel.org/	https://kernel.org/pub/linux/utils/fs/xfs/xfsprogs/xfsprogs-{version}.tar.xz	XFS filesystem tools
main	f2fs-tools	1.16.0	autotools	GPL-2.0-only	glibc,util-linux-libs	-	https://git.kernel.org/pub/scm/linux/kernel/git/jaegeuk/f2fs-tools.git	https://kernel.org/pub/linux/kernel/people/jaegeuk/f2fs-tools/f2fs-tools-{version}.tar.gz	F2FS filesystem tools
main	util-linux-libs	2.42.1	autotools	LGPL-2.1-or-later	glibc	-	https://github.com/util-linux/util-linux	https://kernel.org/pub/linux/utils/util-linux/v2.42/util-linux-{version}.tar.xz	libblkid, libmount and libuuid only
main	inih	60	meson	BSD-3-Clause	glibc	meson,ninja	https://github.com/benhoyt/inih	https://github.com/benhoyt/inih/archive/refs/tags/r{version}.tar.gz	Simple INI file parser
main	popt	1.19	autotools	MIT	glibc	-	http://rpm5.org/files/popt/	https://ftp.osuosl.org/pub/rpm/popt/releases/popt-1.x/popt-{version}.tar.gz	Command-line option parsing library
main	cryptsetup	2.8.1	autotools	GPL-2.0-or-later	glibc,libressl,util-linux-libs,json-c,argon2,popt	-	https://gitlab.com/cryptsetup/cryptsetup	https://kernel.org/pub/linux/utils/cryptsetup/v2.8/cryptsetup-{version}.tar.xz	LUKS disk encryption
main	argon2	20190702	make	Apache-2.0 CC0-1.0	glibc	-	https://github.com/P-H-C/phc-winner-argon2	https://github.com/P-H-C/phc-winner-argon2/archive/refs/tags/{version}.tar.gz	Argon2 password hashing
main	lvm2	2.03.36	autotools	GPL-2.0-only LGPL-2.1-only	glibc,util-linux-libs	-	https://sourceware.org/lvm2/	https://sourceware.org/pub/lvm2/LVM2.{version}.tgz	Logical volume management
main	mdadm	4.4	make	GPL-2.0-or-later	glibc,util-linux-libs	-	https://git.kernel.org/pub/scm/utils/mdadm/mdadm.git	https://kernel.org/pub/linux/utils/raid/mdadm/mdadm-{version}.tar.xz	Software RAID administration
main	parted	3.7	autotools	GPL-3.0-or-later	glibc,util-linux-libs	-	https://www.gnu.org/software/parted/	https://ftp.gnu.org/gnu/parted/parted-{version}.tar.xz	Disk partition editor
main	gptfdisk	1.0.10	make	GPL-2.0-only	glibc,netbsd-curses,util-linux-libs	-	https://www.rodsbooks.com/gdisk/	https://downloads.sourceforge.net/gptfdisk/gptfdisk-{version}.tar.gz	GPT partition tools, gdisk and sgdisk
main	iproute2	6.19.0	make	GPL-2.0-only	glibc,libcap,libmnl,util-linux-libs	-	https://wiki.linuxfoundation.org/networking/iproute2	https://kernel.org/pub/linux/utils/net/iproute2/iproute2-{version}.tar.xz	ip, ss, tc and the netlink tools
main	libmnl	1.0.5	autotools	LGPL-2.1-or-later	glibc	-	https://netfilter.org/projects/libmnl/	https://netfilter.org/projects/libmnl/files/libmnl-{version}.tar.bz2	Minimal netlink library
main	nftables	1.1.5	autotools	GPL-2.0-only	glibc,libmnl,libnftnl,gmp-alt,libedit	-	https://netfilter.org/projects/nftables/	https://netfilter.org/projects/nftables/files/nftables-{version}.tar.xz	The Linux packet filter
main	libnftnl	1.3.0	autotools	GPL-2.0-or-later	glibc,libmnl	-	https://netfilter.org/projects/libnftnl/	https://netfilter.org/projects/libnftnl/files/libnftnl-{version}.tar.xz	Low-level nftables library
main	ell	0.79	autotools	LGPL-2.1-or-later	glibc	-	https://git.kernel.org/pub/scm/libs/ell/ell.git	https://kernel.org/pub/linux/libs/ell/ell-{version}.tar.xz	Embedded Linux library, used by bluez
main	wpa_supplicant	2.11	make	BSD-3-Clause	glibc,libressl,libnl	-	https://w1.fi/wpa_supplicant/	https://w1.fi/releases/wpa_supplicant-{version}.tar.gz	WPA client, NetworkManager's wifi backend
main	libnl	3.12.0	autotools	LGPL-2.1-only	glibc	-	https://www.infradead.org/~tgr/libnl/	https://github.com/thom311/libnl/releases/download/libnl3_12_0/libnl-{version}.tar.gz	Netlink protocol library
main	newt	0.52.24	autotools	LGPL-2.0-or-later	glibc,slang	-	https://pagure.io/newt	https://releases.pagure.org/newt/newt-{version}.tar.gz	Text-mode windowing library, used by nmtui
main	libndp	1.9	autotools	LGPL-2.1-or-later	glibc	-	https://github.com/jpirko/libndp	https://github.com/jpirko/libndp/archive/refs/tags/v{version}.tar.gz	IPv6 Neighbor Discovery Protocol library
main	networkmanager	1.50.0	meson	LGPL-2.1-or-later GPL-2.0-or-later	glibc,glib,dbus,libnl,wpa_supplicant,newt,curl,libudev-zero,libndp	meson,ninja,python	https://networkmanager.dev/	https://download.gnome.org/sources/NetworkManager/1.50/NetworkManager-{version}.tar.xz	Network configuration daemon, provides nmtui
main	wireless-regdb	2026.05.30	make	ISC	-	-	https://git.kernel.org/pub/scm/linux/kernel/git/sforshee/wireless-regdb.git	https://kernel.org/pub/software/network/wireless-regdb/wireless-regdb-{version}.tar.xz	Wireless regulatory database
main	openssh	10.3p1	autotools	BSD-2-Clause	glibc,libressl,zlib,libedit	-	https://www.openssh.com/	https://cdn.openbsd.org/pub/OpenBSD/OpenSSH/portable/openssh-{version}.tar.gz	OpenBSD secure shell
main	limine	12.5.2	make	BSD-2-Clause	glibc	-	https://limine-bootloader.org/	https://github.com/limine-bootloader/limine/releases/download/v{version}/limine-{version}.tar.gz	A modern, fast bootloader supporting both BIOS and UEFI
main	grub	2.14	autotools	GPL-3.0-or-later	glibc	gmake,perl	https://www.gnu.org/software/grub/	https://ftp.gnu.org/gnu/grub/grub-{version}.tar.xz	GRUB2 bootloader (BIOS only)
main	efibootmgr	18	meson	GPL-2.0-or-later	glibc,efivar	meson,ninja	https://github.com/rhboot/efibootmgr	https://github.com/rhboot/efibootmgr/archive/refs/tags/{version}.tar.gz	Edit UEFI boot entries
main	efivar	39	make	LGPL-2.1-only	glibc	-	https://github.com/rhboot/efivar	https://github.com/rhboot/efivar/releases/download/{version}/efivar-{version}.tar.bz2	UEFI variable library
main	scraps	1.0.0	meta	GPL-3.0-or-later	busybox	-	https://github.com/apiwo/scraplinux	-	ScrapLinux Package Manager
main	scraplinux-base	1.0.0	meta	GPL-3.0-or-later	busybox,toybox,zsh,doas,scraps,libxcrypt	-	https://github.com/apiwo/scraplinux	-	ScrapLinux base configuration, init and branding
main	scraplinux-init	1.0.0	meta	GPL-3.0-or-later	busybox,scraplinux-base	-	https://github.com/apiwo/scraplinux	-	The ScrapLinux init scripts and service manager
main	gmp-alt	6.3.0	autotools	LGPL-3.0-or-later	glibc	-	https://gmplib.org/	https://gmplib.org/download/gmp/gmp-{version}.tar.xz	Arbitrary precision arithmetic, for nftables
main	base	1.0.1	meta	GPL-3.0-or-later	glibc,busybox,toybox,zsh,doas,scraps,scraplinux-base,scraplinux-init,curl,libarchive,mandoc,onetrueawk,libxcrypt,iana-etc,tzdata,ca-certificates,signify	-	https://github.com/apiwo/scraplinux	-	A minimal but complete ScrapLinux system
main	base-devel	1.0.0	meta	GPL-3.0-or-later	llvm,bmake,byacc,pkgconf,cmake,ninja,meson,git,patch-bsd,flex-alt	-	https://github.com/apiwo/scraplinux	-	The toolchain needed to build ScrapLinux packages
main	llvm	22.1.8	cmake	Apache-2.0-with-LLVM-exception	glibc,zlib,zstd,libxml2	cmake,ninja,python	https://llvm.org/	https://github.com/llvm/llvm-project/releases/download/llvmorg-{version}/llvm-project-{version}.src.tar.xz	The LLVM compiler infrastructure: clang, lld, libc++, lldb
main	cmake	4.2.1	autotools	BSD-3-Clause	glibc,libressl,curl,expat,zlib,libarchive,netbsd-curses	-	https://cmake.org/	https://github.com/Kitware/CMake/releases/download/v{version}/cmake-{version}.tar.gz	Cross-platform build generator
main	ninja	1.13.2	cmake	Apache-2.0	glibc	cmake,python	https://ninja-build.org/	https://github.com/ninja-build/ninja/archive/refs/tags/v{version}.tar.gz	Small, fast build system
main	samurai	1.2	make	Apache-2.0 MIT	glibc	-	https://github.com/michaelforney/samurai	https://github.com/michaelforney/samurai/releases/download/{version}/samurai-{version}.tar.gz	A ninja-compatible build tool in C
main	meson	1.10.1	python	Apache-2.0	python,ninja	python	https://mesonbuild.com/	https://github.com/mesonbuild/meson/releases/download/{version}/meson-{version}.tar.gz	Build system
main	python	3.14.7	autotools	Python-2.0	glibc,libffi,sqlite,libressl,zlib,xz,bzip2,libedit	-	https://python.org/	https://www.python.org/ftp/python/{version}/Python-{version}.tar.xz	The Python interpreter
main	perl	5.42.1	autotools	Artistic-1.0-Perl GPL-1.0-or-later	glibc,zlib,bzip2	-	https://perl.org/	https://www.cpan.org/src/5.0/perl-{version}.tar.xz	Perl, needed to build openssl and git
main	m4	1.4.21	autotools	GPL-3.0-or-later	glibc	-	https://www.gnu.org/software/m4/	https://ftp.gnu.org/gnu/m4/m4-{version}.tar.xz	GNU macro processor, needed by autoconf/automake/libtool
main	autoconf	2.73	autotools	GPL-3.0-or-later	glibc,m4,perl	-	https://www.gnu.org/software/autoconf/	https://ftp.gnu.org/gnu/autoconf/autoconf-{version}.tar.xz	Generates configure scripts from configure.ac, needed for packages that ship raw git-tag tarballs
main	automake	1.18.1	autotools	GPL-2.0-or-later	glibc,autoconf,perl	-	https://www.gnu.org/software/automake/	https://ftp.gnu.org/gnu/automake/automake-{version}.tar.xz	Generates Makefile.in from Makefile.am, needed alongside autoconf
main	libtool	2.6.2	autotools	GPL-3.0-or-later	glibc,m4	-	https://www.gnu.org/software/libtool/	https://ftp.gnu.org/gnu/libtool/libtool-{version}.tar.xz	Generates portable shared-library build rules, needed by autoreconf
main	flex-alt	20260210	make	BSD-2-Clause	glibc	-	https://github.com/michaelforney/reflex	https://github.com/michaelforney/reflex/archive/refs/tags/{version}.tar.gz	reflex, a BSD-licensed lex
main	patch-bsd	2.0	make	BSD-2-Clause	glibc	-	https://github.com/freebsd/freebsd-src	https://github.com/apiwo/bsdpatch/archive/refs/tags/v{version}.tar.gz	The BSD patch utility
main	gettext-tiny	0.3.3	make	GPL-3.0-or-later MIT	glibc	-	https://github.com/sabotage-linux/gettext-tiny	https://github.com/sabotage-linux/gettext-tiny/archive/refs/tags/v{version}.tar.gz	Stub gettext, so nothing needs GNU gettext
#
# =============================================================== extra
# Extra pieces for a working install: terminals, editors, fonts, network tools.
extra	foot	1.24.0	meson	MIT	glibc,wayland,fontconfig,freetype,pixman,libxkbcommon,fcft	meson,ninja,scdoc	https://codeberg.org/dnkl/foot	https://codeberg.org/dnkl/foot/archive/{version}.tar.gz	A fast, lightweight Wayland terminal emulator
extra	fcft	3.3.1	meson	MIT	glibc,freetype,fontconfig,pixman,harfbuzz,utf8proc	meson,ninja	https://codeberg.org/dnkl/fcft	https://codeberg.org/dnkl/fcft/archive/{version}.tar.gz	Font loading and glyph rasterisation
extra	utf8proc	2.11.0	cmake	MIT	glibc	cmake,ninja	https://juliastrings.github.io/utf8proc/	https://github.com/JuliaStrings/utf8proc/archive/refs/tags/v{version}.tar.gz	Unicode processing library
extra	alacritty	0.16.0	cargo	Apache-2.0	glibc,wayland,libxkbcommon,fontconfig	rust,cargo	https://alacritty.org/	https://github.com/alacritty/alacritty/archive/refs/tags/v{version}.tar.gz	GPU-accelerated terminal
extra	kitty	0.48.2	python	GPL-3.0-only	glibc,harfbuzz,wayland,libpng,freetype,fontconfig	python,go	https://sw.kovidgoyal.net/kitty/	https://github.com/kovidgoyal/kitty/releases/download/v{version}/kitty-{version}.tar.xz	Fast, feature-rich terminal
extra	wezterm	20260401	cargo	MIT	glibc,wayland,libxkbcommon,fontconfig,libressl	rust,cargo	https://wezterm.org/	https://github.com/wez/wezterm/archive/refs/tags/{version}.tar.gz	GPU-accelerated cross-platform terminal
extra	st	0.9.3	suckless	MIT	glibc,libx11,libxft,freetype,fontconfig	-	https://st.suckless.org/	https://dl.suckless.org/st/st-{version}.tar.gz	The suckless simple terminal
extra	vim	9.2.0100	autotools	Vim	glibc,netbsd-curses,libxcrypt	-	https://www.vim.org/	https://github.com/vim/vim/archive/refs/tags/v{version}.tar.gz	Vi improved
extra	neovim	0.12.2	cmake	Apache-2.0 Vim	glibc,libuv,msgpack-c,libvterm,luajit,unibilium,tree-sitter,libluv	cmake,ninja	https://neovim.io/	https://github.com/neovim/neovim/archive/refs/tags/v{version}.tar.gz	Hyperextensible Vim-based editor
extra	libuv	1.52.0	cmake	MIT	glibc	cmake,ninja	https://libuv.org/	https://github.com/libuv/libuv/archive/refs/tags/v{version}.tar.gz	Asynchronous I/O library
extra	msgpack-c	2.1.4	cmake	BSL-1.0	glibc	cmake,ninja	https://msgpack.org/	https://github.com/msgpack/msgpack-c/releases/download/c-{version}/msgpack-c-{version}.tar.gz	MessagePack for C
extra	libvterm	0.3.3	make	MIT	glibc	-	https://www.leonerd.org.uk/code/libvterm/	https://launchpad.net/libvterm/trunk/v{version}/+download/libvterm-{version}.tar.gz	Abstract VT220 terminal emulator library
extra	unibilium	2.1.2	cmake	LGPL-3.0-or-later	glibc	cmake,ninja	https://github.com/neovim/unibilium	https://github.com/neovim/unibilium/archive/refs/tags/v{version}.tar.gz	Terminfo parsing library
extra	luajit	2.1.1748459687	make	MIT	glibc	-	https://luajit.org/	https://github.com/LuaJIT/LuaJIT/archive/refs/tags/v{version}.tar.gz	Just-in-time Lua compiler
extra	lua	5.5.0	make	MIT	glibc,libedit	-	https://lua.org/	https://www.lua.org/ftp/lua-{version}.tar.gz	The Lua interpreter
extra	tree-sitter	0.26.1	make	MIT	glibc	-	https://tree-sitter.github.io/	https://github.com/tree-sitter/tree-sitter/archive/refs/tags/v{version}.tar.gz	Incremental parsing library
extra	helix	25.07	cargo	MPL-2.0	glibc	rust,cargo	https://helix-editor.com/	https://github.com/helix-editor/helix/archive/refs/tags/{version}.tar.gz	A post-modern modal text editor
extra	micro	2.0.14	go	MIT	glibc	go	https://micro-editor.github.io/	https://github.com/zyedidia/micro/archive/refs/tags/v{version}.tar.gz	Small terminal-based editor
extra	nano	9.2	autotools	GPL-3.0-or-later	glibc,netbsd-curses	-	https://nano-editor.org/	https://www.nano-editor.org/dist/v9/nano-{version}.tar.xz	Simple console editor
extra	less	679	autotools	GPL-3.0-or-later BSD-2-Clause	glibc,netbsd-curses	-	https://greenwoodsoftware.com/less/	https://www.greenwoodsoftware.com/less/less-{version}.tar.gz	Terminal pager
extra	htop	3.5.0	autotools	GPL-2.0-or-later	glibc,netbsd-curses	-	https://htop.dev/	https://github.com/htop-dev/htop/releases/download/{version}/htop-{version}.tar.xz	Interactive process viewer
extra	btop	1.4.7	cmake	Apache-2.0	glibc,llvm	cmake,ninja	https://github.com/aristocratos/btop	https://github.com/aristocratos/btop/archive/refs/tags/v{version}.tar.gz	Resource monitor with a nicer view
extra	fastfetch	2.55.0	cmake	MIT	glibc	cmake,ninja	https://github.com/fastfetch-cli/fastfetch	https://github.com/fastfetch-cli/fastfetch/archive/refs/tags/{version}.tar.gz	A fast, feature-rich system information tool with extensive customization
extra	neofetch	7.1.0	make	MIT	glibc	-	https://github.com/dylanaraps/neofetch	https://github.com/dylanaraps/neofetch/archive/refs/tags/{version}.tar.gz	System information script
extra	screenfetch	3.9.1	make	GPL-3.0-only	glibc	-	https://github.com/KittyKatt/screenFetch	https://github.com/KittyKatt/screenFetch/archive/refs/tags/v{version}.tar.gz	A bash-based system information tool with ASCII art distro logos
extra	pciutils	3.14.0	make	GPL-2.0-or-later	glibc,zlib	-	https://mj.ucw.cz/sw/pciutils/	https://kernel.org/pub/software/utils/pciutils/pciutils-{version}.tar.xz	lspci and setpci
